ID,Row,UID,Gen,Geno,F1Num,Scale,Photo,biomass,max_width,width_0,width_10,width_20,width_30,width_40,width_50,width_60,width_70,width_80,width_90,width_100,length,length_width_ratio,shoulder_top,shoulder_bottom,tip_angle_top,tip_angle_bottom,above_tipangle_top,above_tipangle_bottom,created,modified,type
3329,12XX,1692-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1569.125,43.5968,9.12,36.89,41.71,43.07,42.65,40.77,37.41,31.23,21.69,11.21,0.1,48.9416,1.12,44.6461,39.6927,53.939565,38.65980825,0.3515,18.748,10/22/24 9:31,10/22/24 11:18,binary
3330,12XX,1693-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,6434.0562,76.6404,9.32,60.73,72.45,76.33,73.6,66.59,57.38,49,36.23,17.8,0.1,120.6144,1.57,188.2849,238.3706,36.06438616,39.92786713,3.0255,22.0448,10/22/24 9:31,10/22/24 11:18,binary
3331,12XX,1694-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,5498.102,75.0699,22.3,55.07,68.47,74.23,73.6,67.32,56.85,47.12,39.26,23.66,0.31,105.1188,1.4,222.7606,223.9774,54.53433195,33.8540035,19.2604,14.6782,10/22/24 9:31,10/22/24 11:18,binary
3332,12XX,1695-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,981,1,6581.3397,88.5511,33.42,73.37,85.6,88.35,84.78,77.55,67.25,54.41,40.56,18.85,2.24,106.7912,1.21,202.4492,229.3739,44.48383577,39.60370776,13.2495,3.0943,10/22/24 9:31,10/22/24 11:18,binary
3333,12XX,1696-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,937,1,12306.2691,111.6082,8.22,99.66,110.11,111.29,106.91,97.63,88.24,78.1,62.31,44.49,0.11,146.8192,1.32,264.8695,238.4451,41.25959376,55.82301123,48.0215,140.296,10/22/24 9:31,10/22/24 11:18,binary
3334,12XX,1697-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,4899.3621,57.352,10.51,54.78,55.42,52.42,49.31,45.77,40.41,34.2,26.69,15.22,0.86,122.3152,2.13,92.0381,44.3815,35.18069936,23.87528085,35.6592,16.4448,10/22/24 9:31,10/22/24 11:18,binary
3335,12XX,1698-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1741.2182,45.3784,9.12,40.45,43.81,45.06,43.7,40.03,34.06,27.77,20.86,13.2,3.77,53.3432,1.18,43.7894,34.5636,33.69006753,42.79740184,7.8199,1.7243,10/22/24 9:31,10/22/24 11:18,binary
3336,12XX,1699-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,952,1,5432.3593,70.875,9.34,62.89,69.83,70.24,66.67,60.79,52.6,39.38,26.56,17.85,0.42,110.04,1.55,129.8194,125.5196,28.96766065,35.31121344,52.3026,30.01,10/22/24 9:31,10/22/24 11:18,binary
3337,12XX,1700-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,15780.093,91.9266,37.9,71.72,85.12,91.19,88.89,79.99,71.72,65.33,58.53,39.16,0.1,231.9105,2.52,613.6468,389.6913,36.50562421,35.33814869,76.8333,123.6743,10/22/24 9:31,10/22/24 11:18,binary
3338,12XX,1701-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,4311.3484,71.1592,7.13,60.57,67.39,70.74,69.27,63.82,55.75,46.01,41.08,31.96,0.1,81.4296,1.14,102.6804,113.1473,39.71455325,65.00669474,12.0594,64.086,10/22/24 9:31,10/22/24 11:18,binary
3339,12XX,1702-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,4875.1903,74.686,8.35,62.59,71.48,74.58,73.19,68.69,61.95,53.61,39.8,18.19,0.64,89.024,1.19,153.6799,115.6578,46.67239436,48.81407483,0.0114,24.8214,10/22/24 9:31,10/22/24 11:18,binary
3340,12XX,1703-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,929,1,1991.2821,47.1288,19.69,41.64,46.16,47.13,45.95,43.36,39.7,34.54,26.79,14.96,0.43,55.414,1.18,42.7567,28.6665,54.97512672,47.34413247,4.8511,10.3853,10/22/24 9:31,10/22/24 11:18,binary
3341,12XX,1704-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,13294.0985,101.1236,6.82,88.22,98.29,101.02,99.97,96.72,90.84,80.98,67.35,47.41,0.63,164.0636,1.62,192.9443,336.7777,54.15025678,40.43099725,88.3622,140.6092,10/22/24 9:31,10/22/24 11:18,binary
3342,12XX,1705-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1407.0482,41.396,7.13,35.74,39.93,41.08,40.45,38.04,34.06,28.61,21.27,10.9,0.21,46.2168,1.12,47.4687,18.5504,52.34122581,41.58341181,7.9957,6.7216,10/22/24 9:31,10/22/24 11:18,binary
3343,12XX,1706-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,934,1,6924.0442,68.8653,10.17,65.87,68.54,67.9,62.65,56.33,50.87,46.59,38.23,27.2,0.11,135.5886,1.97,104.7019,71.3001,34.20798137,41.56338843,17.4236,65.519,10/22/24 9:31,10/22/24 11:18,binary
3344,12XX,1707-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,7151.2973,77.361,8.56,59.81,70.94,76.61,75.11,67.3,57.35,48.36,37.24,21.19,0.11,133.964,1.73,246.2222,264.1284,34.01934999,39.35175263,1.1792,59.9699,10/22/24 9:31,10/22/24 11:18,binary
3345,12XX,1708-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,955,1,2879.763,58.7367,7.96,56.43,58.32,58,55.39,51.2,45.86,38.95,30.89,16.86,0.21,66.7986,1.14,64.3255,36.3832,57.1549417,44.1449026,5.7332,0.8331,10/22/24 9:31,10/22/24 11:18,binary
3346,12XX,1709-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,2958.6964,53.5,5.88,45.69,51.89,53.07,50.72,47.72,43.34,37.34,28.25,17.33,1.6,75.007,1.4,86.6804,67.9727,49.47082084,34.85445557,7.8769,20.4937,10/22/24 9:31,10/22/24 11:18,binary
3347,12XX,1710-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,6563.0557,76.3672,8.29,66.82,75,74.79,68.29,60.95,53.5,43.32,33.36,18.67,0.21,125.2506,1.64,168.3283,172.994,37.58308628,34.03480331,11.4772,69.8314,10/22/24 9:31,10/22/24 11:18,binary
3348,12XX,1711-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,953,1,9692.343,89.4797,8.29,78.47,87.07,88.22,82.35,75.84,69.76,61.68,47.41,26.85,0.1,149.1678,1.67,188.7518,236.025,35.72739822,42.51044708,5.6561,68.2249,10/22/24 9:31,10/22/24 11:18,binary
3349,12XX,1712-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,1120.6268,31.4096,10.72,30.23,30.98,28.3,24.12,20.48,16.62,13.4,9.86,7.29,2.79,57.1376,1.82,21.1795,7.9753,2.02136494,31.45682336,3.1717,9.09,10/22/24 9:31,10/22/24 11:18,binary
3350,12XX,1713-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,930,1,918.8952,33.2175,10.64,28.92,31.71,32.79,32.46,30.96,28.27,23.86,17.2,11.39,1.07,36.8725,1.11,23.7134,15.1271,58.28486648,30.19162296,1.3868,7.3382,10/22/24 9:31,10/22/24 11:18,binary
3351,12XX,1714-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,980,1,868.3386,31.314,23.26,29.58,31.01,30.7,29.27,26.93,23.36,18.87,12.95,7.14,0.31,38.556,1.23,10.8722,10.2479,35.62790729,42.51044708,2.8923,3.7558,10/22/24 9:31,10/22/24 11:18,binary
3352,12XX,1715-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,812.7999,30.6016,6.92,26.93,29.55,30.6,30.08,27.77,24,19.18,13.73,8.7,0.21,36.68,1.2,19.6157,16.6723,38.15722659,49.68589984,4.2395,6.1725,10/22/24 9:31,10/22/24 11:18,binary
3353,12XX,1716-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,985.2336,31.6496,6.08,27.14,30.08,30.81,30.39,28.51,25.78,21.8,15.72,10.17,0.1,42.6536,1.35,23.6026,25.272,54.75796344,26.21137802,13.8496,0.2416,10/22/24 9:31,10/22/24 11:18,binary
3354,12XX,1717-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,936,1,1017.334,37.4868,11,30.44,35.14,37.27,37.17,35.88,32.25,27.13,20.08,10.47,0.64,36.4188,0.97,27.8084,21.4779,55.82301123,49.76364169,11.4405,0.0228,10/22/24 9:31,10/22/24 11:18,binary
3355,12XX,1718-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1282.1052,33.2216,7.55,27.88,32.17,32.7,31.23,28.82,25.99,22.11,17.92,13.94,0.1,52.8192,1.59,33.2676,37.7926,33.69006753,51.27107745,8.0066,14.9369,10/22/24 9:31,10/22/24 11:18,binary
3356,12XX,1719-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,1001.0711,30.7064,6.08,26.2,29.55,30.5,28.92,26.3,22.74,17.71,13.62,10.17,0.21,46.2168,1.51,24.1407,25.4587,47.32153059,29.39605285,2.7018,14.3219,10/22/24 9:31,10/22/24 11:18,binary
3357,12XX,1720-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,951,1,835.2516,29.8768,18.2,25.98,29.14,29.56,28.3,25.56,21.46,16.94,11.99,8.1,0.11,39.976,1.34,16.2796,18.9136,40.9858243,37.01988625,4.4047,7.5035,10/22/24 9:31,10/22/24 11:18,binary
3358,12XX,1721-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,933,1,912.8888,33.4464,10.08,29.8,31.52,33.34,32.37,29.27,24.66,19.3,14.36,9.76,0.21,38.3776,1.15,21.7426,18.4674,61.50436138,25.34617594,14.9739,0.2183,10/22/24 9:31,10/22/24 11:18,binary
3359,12XX,1722-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,935,1,1091.4675,36.166,10.16,32.21,35.52,36.06,34.77,31.78,27.39,21.19,15.62,10.27,0.75,42.158,1.17,27.1112,21.7531,33.05582281,53.45502768,0.6526,10.0408,10/22/24 9:31,10/22/24 11:18,binary
3360,12XX,1723-MAP-2024,F2,1633-RoundxCylindrical-F2,1633,954,1,714.8202,26.0952,7.55,22.11,25.15,25.89,25.68,24.84,23.16,19.7,14.15,8.8,0.21,36.156,1.39,22.3285,16.5075,47.96093613,41.11209044,0.1318,11.2247,10/22/24 9:31,10/22/24 11:18,binary
5001,1201,1001-MAP-2024,P,P2-Program-Round1,NA,932,1,4830.1936,87.7714,10.52,68.67,78.54,85.3,87.45,85.52,80.05,71.14,56.12,25.32,0.64,72.6421,0.83,147.3125,112.3352,60.64224646,65.59233133,1.8536,7.0461,10/22/24 10:49,10/22/24 11:18,binary
5002,1201,1002-MAP-2024,P,P2-Program-Round1,NA,933,1,7214.6806,102.6976,15.87,78.15,90.91,97.55,102.16,101.95,96.91,87.26,72.36,51.24,2.36,88.976,0.87,218.9081,134.9257,65.87661846,63.60623614,43.3702,32.5794,10/22/24 10:49,10/22/24 11:18,binary
5003,1201,1003-MAP-2024,P,P2-Program-Round1,NA,954,1,6112.4901,86.6696,32.7,62.78,76.92,83.74,86.15,85.2,80.17,70.64,53.66,19.18,0.21,94.9488,1.1,207.4916,164.4271,53.22472783,52.20996185,0.1428,20.0001,10/22/24 10:49,10/22/24 11:18,binary
5004,1201,1004-MAP-2024,P,P2-Program-Round1,NA,945,1,4488.5825,73.2136,41.69,59.99,68.88,72.26,72.37,68.77,61.79,52.16,36.08,17.99,0.63,83.6878,1.14,138.2974,79.6539,46.95992726,44.31522249,0.4589,27.9281,10/22/24 10:49,10/22/24 11:18,binary
5005,1201,1005-MAP-2024,P,P2-Program-Round1,NA,955,1,5307.3616,83.9694,24.71,57.69,72.77,80.2,83.03,83.76,80.93,73.39,61.04,36.75,0.31,82.0848,0.98,178.2874,192.2751,63.34298136,63.61712875,10.9621,22.3627,10/22/24 10:49,10/22/24 11:18,binary
5006,1201,1006-MAP-2024,P,P2-Program-Round1,NA,945,1,5033.8247,83.3704,40.52,70.46,78.61,82.63,82.74,80.2,74.27,66.76,53.96,31.21,1.9,77.1282,0.93,80.6166,100.642,58.37567574,63.33667142,8.4736,8.3393,10/22/24 10:49,10/22/24 11:18,binary
5007,1202,1007-MAP-2024,P,P1-OG-Mcgregor,NA,951,1,8549.7643,56.7028,12.94,55.23,54.91,51.97,43.97,33.14,23.78,18.94,15.36,12.41,0.21,251.954,4.44,53.3763,100.9978,1.047064772,19.94706389,41.8555,158.635,10/22/24 10:49,10/22/24 11:18,binary
5008,1202,1008-MAP-2024,P,P1-OG-Mcgregor,NA,932,1,5352.3098,51.9332,15.67,50,47.21,42.71,39.81,35.09,26.72,23.28,16.52,11.27,0.75,166.9588,3.21,31.5234,45.2587,29.86863009,3.447386852,102.6525,0.2533,10/22/24 10:49,10/22/24 11:18,binary
5009,1202,1009-MAP-2024,P,P1-OG-Mcgregor,NA,954,1,7048.4867,53.8672,27.98,51.35,51.25,51.98,49.88,45.48,37.73,32.28,26.1,21.69,0.21,178.2648,3.31,92.4882,66.3156,24.85523713,16.58322189,100.1104,104.8112,10/22/24 10:49,10/22/24 11:18,binary
5010,1202,1010-MAP-2024,P,P1-OG-Mcgregor,NA,955,1,3041.2017,37.3779,28.06,34.66,36.33,34.66,29.63,23.77,20.94,18.22,15.5,14.34,1.36,122.1849,3.27,11.4444,46.841,16.67113051,14.68321975,62.5168,18.3944,10/22/24 10:49,10/22/24 11:18,binary
5011,1202,1011-MAP-2024,P,P1-OG-Mcgregor,NA,944,1,3253.3491,40.8774,38.55,35.69,32.3,23.09,18.11,11.54,9.43,8.9,7.94,5.29,0.11,187.6548,4.59,0.886,3.6224,22.21759427,8.609671781,24.5492,13.3008,10/22/24 10:49,10/22/24 11:18,binary
5012,1202,1012-MAP-2024,P,P1-OG-Mcgregor,NA,945,1,3424.4591,45.2824,38.19,44.44,44.75,44.12,41.79,37.77,33.33,29.41,27.4,25.18,0.11,98.394,2.17,24.1223,15.3017,19.58071166,52.8981369,8.3616,67.6767,10/22/24 10:49,10/22/24 11:18,binary
5016,1203,1016-MAP-2024,F1,F1-1592,NA,951,1,4747.9926,83.0028,12.62,55.44,71.12,78.48,82.27,82.27,77.53,69.22,56.6,36.71,1.26,75.4284,0.91,154.3963,172.4245,66.7756122,60.34684079,15.7816,28.8407,10/22/24 10:49,10/22/24 11:18,binary
5017,1203,1017-MAP-2024,F1,F1-1592,NA,955,1,6145.8519,92.5548,34.34,63.45,79.26,89.52,92.35,90.15,81.04,67.85,53.29,34.24,0.1,90.7749,0.98,245.1891,188.526,51.21922969,62.67330681,2.3788,76.8991,10/22/24 10:49,10/22/24 11:18,binary
5018,1203,1018-MAP-2024,F1,F1-1592,NA,944,1,2120.5187,49.773,30.29,38.97,46.28,48.93,47.76,42.68,35.05,22.87,8.26,6.46,0.11,66.9288,1.34,63.0384,51.2517,3.399714159,34.72464184,17.2147,6.1345,10/22/24 10:49,10/22/24 11:18,binary
5019,1203,1019-MAP-2024,F1,F1-1592,NA,954,1,8134.0394,107.1056,37.31,75.25,92.33,103.75,106.9,104.9,98.2,85.62,68.33,45.9,0.31,100.1888,0.94,302.5718,241.572,63.80459388,58.63511271,104.5476,24.4702,10/22/24 10:49,10/22/24 11:18,binary
5020,1203,1020-MAP-2024,F1,F1-1592,NA,944,1,2786.6111,61.3161,32.62,47.23,56.13,59.62,60.05,57.72,51.57,41.09,27.53,16.31,0.85,63.54,1.04,88.5634,89.6961,47.01459879,45.59065721,4.2168,17.282,10/22/24 10:49,10/22/24 11:18,binary
5029,1212,1196-MAP-2024,P,Cylindra,NA,930,1,8751.1899,64.3925,17.95,52.14,63.64,62.67,58.27,55.15,52.67,45.8,37.95,23.33,0.21,185.115,2.87,274.6689,236.4871,37.91807398,18.62157937,4.7034,104.9654,10/22/24 10:49,10/22/24 11:18,binary
5030,1212,1197-MAP-2024,P,Cylindra,NA,931,1,8522.3305,63.4734,15.14,59.71,59.61,56.6,56.49,55.1,54.02,51.02,38.34,21.16,1.29,177.3174,2.79,68.9894,129.3393,37.42146453,5.624628041,12.0769,0.1846,10/22/24 10:49,10/22/24 11:18,binary
5034,1212,1201-MAP-2024,P,Cylindra,NA,944,1,4255.3251,41.8305,22.34,39.39,39.82,40.98,40.03,38.44,37.28,33.25,18.85,6.78,0.53,137.0346,3.28,84.2457,31.1435,8.517230108,22.56087824,0.0449,13.4129,10/22/24 10:49,10/22/24 11:18,binary
5035,1212,1202-MAP-2024,P,Cylindra,NA,954,1,3933.0266,68.0152,15.09,30.71,34.48,34.69,34.16,33.01,30.29,30.08,30.81,28.51,0.1,129.8472,1.91,147.1727,30.9941,60.71164912,17.12306104,107.9633,69.7094,10/22/24 10:49,10/22/24 11:18,binary
5036,1212,1203-MAP-2024,P,Cylindra,NA,945,1,6584.7371,58.2958,32.48,51.63,57.66,56.6,54.7,50.57,45.18,35.34,30.26,18.2,0.42,155.6318,2.67,141.3309,129.7007,36.5171921,18.14187834,48.8938,6.0558,10/22/24 10:49,10/22/24 11:18,binary
5037,1213,1204-MAP-2024,P,Mono,NA,932,1,5833.5768,105.0467,19.1,77.04,93.46,102.47,104.94,102.69,94.96,81.33,57.08,23.28,0.54,76.9341,0.73,202.9908,212.1669,59.08014827,53.95107064,7.76,6.9195,10/22/24 10:49,10/22/24 11:18,binary
5038,1213,1205-MAP-2024,P,Mono,NA,949,1,5272.1518,101.8164,14.44,85.37,95.18,99.5,101.18,100.66,98.55,93.6,85.8,68.51,0.42,61.2374,0.6,119.9123,92.1838,77.90524292,74.30640175,61.7336,58.5119,10/22/24 10:49,10/22/24 11:18,binary
5039,1213,1206-MAP-2024,P,Mono,NA,955,1,6327.143,111.9243,71.93,96.74,105.43,109.83,109.94,106.69,99.88,85.75,63.03,22.62,0.73,75.2793,0.67,121.7011,103.1971,62.40270413,61.63511916,8.2325,0.4056,10/22/24 10:49,10/22/24 11:18,binary
5040,1213,1207-MAP-2024,P,Mono,NA,955,1,2930.2763,76.0122,44.08,60.62,69.31,74.13,75.91,74.65,69.94,60.1,41.36,16.75,0.1,51.5124,0.68,70.3437,63.8432,63.43494882,62.53743823,2.1924,11.2142,10/22/24 10:49,10/22/24 11:18,binary
5041,1213,1208-MAP-2024,P,Mono,NA,944,1,3671.6839,86.5203,65.98,78.05,83.66,85.57,86.41,85.04,81.12,74.98,63.75,47.02,0.21,50.6202,0.59,37.5472,44.1751,72.22024754,76.00796623,23.1025,49.6592,10/22/24 10:49,10/22/24 11:18,binary
5042,1213,1209-MAP-2024,P,Mono,NA,955,1,3277.7636,70.0443,27.43,43.56,55.6,63.66,68.16,69.94,68.47,63.55,53.4,28.37,0.31,61.773,0.88,117.5465,94.6028,70.12312781,62.02841542,8.7258,0.285,10/22/24 10:49,10/22/24 11:18,binary
5043,1213,1210-MAP-2024,P,Mono,NA,945,1,5249.4142,97.6534,51.63,74.59,86.23,92.36,96.49,97.55,95.64,88.87,74.59,43.59,0.21,67.8178,0.69,130.4395,94.5303,74.64150607,65.78265885,17.921,2.3954,10/22/24 10:49,10/22/24 11:18,binary
5044,1213,1211-MAP-2024,P,Mono,NA,945,1,4501.9925,90.3532,38.3,67.18,78.93,85.17,88.98,90.14,87.92,80.2,67.29,44.75,0.42,63.0568,0.7,130.7193,110.5708,75.52499717,62.94420468,33.2339,16.6449,10/22/24 10:49,10/22/24 11:18,binary
5053,1222,1340-MAP-2024,P,NA,NA,950,1,2429.0124,52.0182,13.06,45.91,50.33,51.81,51.28,48.65,43.91,37.17,27.27,13.27,0.21,62.4429,1.2,56.7267,36.5796,60.21796191,23.34401096,22.8415,0.0111,10/22/24 10:49,10/22/24 11:18,binary
5054,1222,1341-MAP-2024,P,NA,NA,932,1,3494.0302,68.9939,19.42,58.8,64.59,68.46,68.35,65.24,59.55,51.61,42.92,30.37,0.43,65.3457,0.95,132.0805,59.5237,63.55259913,52.8446961,30.0267,19.3884,10/22/24 10:49,10/22/24 11:18,binary
5055,1222,1342-MAP-2024,P,NA,NA,954,1,1356.065,38.3568,22.64,35.11,38.25,36.47,31.96,24.52,17.61,10.9,4.4,3.77,0.21,62.1464,1.62,29.0721,27.1061,11.88865804,10.14554443,9.4125,4.558,10/22/24 10:49,10/22/24 11:18,binary
5056,1222,1343-MAP-2024,P,NA,NA,945,1,3324.2872,67.5004,39.78,56.39,63.48,66.44,67.5,65.81,61.26,52.69,36.82,11.53,0.74,65.8076,0.97,72.7587,60.6583,48.2397003,52.21737916,0.2127,0.0224,10/22/24 10:49,10/22/24 11:18,binary
5057,1222,1344-MAP-2024,P,NA,NA,955,1,2022.2973,51.0936,24.71,43.76,49.1,50.88,49.94,46.49,40.94,32.98,22.2,7.12,0.31,56.2239,1.1,53.0236,51.8178,41.09145571,42.20729763,2.2692,0.0548,10/22/24 10:49,10/22/24 11:18,binary
5058,1222,1345-MAP-2024,P,NA,NA,944,1,3020.182,60.0453,25.73,46.38,54.86,58.88,59.83,58.88,55.49,49.46,39.92,24.15,0.11,65.1285,1.08,83.5391,94.8661,62.46802325,54.42278061,20.2652,1.2785,10/22/24 10:49,10/22/24 11:18,binary
5059,1222,1346-MAP-2024,P,NA,NA,954,1,2615.8856,54.9152,27.35,48.63,53.34,53.97,51.46,47.37,41.92,35.53,27.14,16.45,0.21,66.2336,1.21,51.9058,53.1799,43.24659514,52.57853547,0.1647,17.0896,10/22/24 10:49,10/22/24 11:18,binary
5060,1222,1347-MAP-2024,P,NA,NA,945,1,11838.7519,71.8382,53.85,64.75,69.83,68.14,63.8,56.92,50.15,40.84,27.3,17.77,0.11,240.5892,3.35,223.7944,99.9144,11.34019966,21.58396924,71.9079,105.8806,10/22/24 10:49,10/22/24 11:18,binary
5061,1212,1348-MAP-2024,P,Cylindra,NA,954,1,8200.1793,71.264,32.07,57.74,67.6,70.64,70.74,63.19,54.92,47.26,39.4,26.51,0.21,157.4096,2.21,233.7411,232.2144,15.15406805,48.04837494,49.5665,52.6747,10/22/24 10:49,10/22/24 11:18,binary
5062,1212,1349-MAP-2024,P,Cylindra,NA,955,1,9416.8957,63.4482,34.97,52.87,58.53,61.98,60.62,58.53,54.65,45.23,34.24,13.72,0.1,201.8616,3.18,96.7404,305.2832,30.71691171,12.44999651,41.9519,4.0779,10/22/24 10:49,10/22/24 11:18,binary
5063,1212,1350-MAP-2024,P,Cylindra,NA,945,1,4418.9021,52.5826,23.91,49.62,51.84,48.35,45.07,37.35,23.28,15.24,9.31,6.03,1.16,145.5808,2.77,112.4625,95.4817,12.55638027,2.862405226,26.9431,5.9102,10/22/24 10:49,10/22/24 11:18,binary
5066,1212,1353-MAP-2024,P,Cylindra,NA,954,1,4464.9462,46.7408,19.7,33.12,42.02,45.69,43.91,41.61,38.25,33.33,25.47,21.17,0.42,131.4192,2.81,135.9041,203.3071,18.69111305,36.915479,76.9252,41.9113,10/22/24 10:49,10/22/24 11:18,binary
5067,1212,1354-MAP-2024,P,Cylindra,NA,943,1,5989.1588,67.628,34.24,57.13,65.83,66.99,62.96,56.29,49.18,38.05,22.79,17.81,0.11,130.168,1.92,195.0907,142.0455,9.272601777,36.4938848,43.2811,69.4048,10/22/24 10:49,10/22/24 11:18,binary
5068,1223,1355-MAP-2024,P,Cylindra,NA,953,1,2644.2526,38.4983,15.63,30.32,33.36,32.41,33.04,33.88,32.62,29.27,23.81,14.58,0.73,96.4031,2.5,58.1672,44.8413,42.56335175,21.19405648,10.3108,5.436,10/22/24 10:49,10/22/24 11:18,binary
5069,1224,1356-MAP-2024,F1,F1-1633,NA,950,1,10496.0858,94.3488,14.64,71.29,86.24,93.19,92.14,87.08,76.66,64.02,52.76,43.07,0.21,150.6843,1.6,338.1867,401.9987,42.11137845,48.40783941,43.3101,237.4736,10/22/24 10:49,10/22/24 11:18,binary
5070,1224,1357-MAP-2024,F1,F1-1633,NA,954,1,5586.3915,82.1632,33.64,66.23,76.29,81.32,81.43,76.82,66.13,50.62,30.39,15.72,0.21,97.988,1.19,170.5337,138.3424,36.50144112,38.65980825,7.798,7.106,10/22/24 10:49,10/22/24 11:18,binary
5071,1224,1358-MAP-2024,F1,F1-1633,NA,955,1,14791.3782,107.3175,35.49,82.19,93.39,104.07,106.69,102.61,94.54,85.64,75.28,58.74,0.42,175.0584,1.63,292.5343,385.4161,43.79969263,55.91112838,98.1874,266.905,10/22/24 10:49,10/22/24 11:18,binary
5072,1224,1359-MAP-2024,F1,F1-1633,NA,945,1,3979.6077,63.9032,39.89,51.63,59.67,63.16,63.16,59.35,54.38,46.34,35.97,20,3.39,82.6298,1.29,93.4781,80.2248,34.83791681,52.68552715,2.8992,27.2453,10/22/24 10:49,10/22/24 11:18,binary
5073,1224,1360-MAP-2024,F1,F1-1633,NA,945,1,4797.4822,71.6266,30.79,58.4,68.56,71.2,69.09,65.28,60.31,57.13,50.47,35.13,0.11,86.8618,1.21,159.9571,127.3053,52.38257635,63.43494882,14.6861,39.2785,10/22/24 10:49,10/22/24 11:18,binary
5074,1224,1361-MAP-2024,F1,F1-1633,NA,955,1,2751.4188,53.1876,21.99,36.44,49.73,51.2,49.31,44.08,38.95,30.15,15.39,7.75,0.42,81.8754,1.54,133.3977,148.2403,3.661935576,41.34777722,2.8063,18.6904,10/22/24 10:49,10/22/24 11:18,binary
5075,1224,1362-MAP-2024,F1,F1-1633,NA,945,1,10767.2854,90.8822,40.31,69.83,83.9,90.04,89.19,82.95,75.44,69.09,61.26,39.46,0.95,156.7956,1.73,380.2368,266.431,13.75147554,62.58876513,3.5372,64.6769,10/22/24 10:49,10/22/24 11:18,binary
5076,1224,1363-MAP-2024,F1,F1-1633,NA,954,1,7418.9117,85.6216,39.4,70.22,79.54,85.31,84.15,81.01,75.56,65.4,51.56,34.79,0.73,111.612,1.3,176.8269,160.3963,32.90524292,60.9453959,0.011,151.0827,10/22/24 10:49,10/22/24 11:18,binary
